step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,bottom0_stopped,bottom0_accumulated_waiting_time,bottom0_average_speed,bottom1_stopped,bottom1_accumulated_waiting_time,bottom1_average_speed,left0_stopped,left0_accumulated_waiting_time,left0_average_speed,left1_stopped,left1_accumulated_waiting_time,left1_average_speed,right0_stopped,right0_accumulated_waiting_time,right0_average_speed,right1_stopped,right1_accumulated_waiting_time,right1_average_speed,top0_stopped,top0_accumulated_waiting_time,top0_average_speed,top1_stopped,top1_accumulated_waiting_time,top1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
340.0,108,17557.0,146.30833333333334,0.8122496054684176,29,5235.0,0.0,30,4082.0,0.06204270517798819,29,5193.0,0.031085831928215443,20,3064.0,0.07755571720408869,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,108,17574.0
345.0,110,18104.0,148.39344262295083,0.9404238545782101,29,5380.0,0.059373763281539635,30,4232.0,0.057903271485427954,29,5338.0,0.0,22,3171.0,0.1557172276591342,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,110,18121.0
350.0,112,18663.0,150.50806451612902,1.0533840884787355,29,5525.0,0.09063784667309432,32,4391.0,0.028318262433059953,29,5483.0,0.00563555647805133,22,3282.0,0.1879832989626264,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,112,18681.0
355.0,113,19224.0,151.37007874015748,0.9599481892647429,29,5670.0,0.09121519398226255,32,4551.0,0.021771491970804184,29,5628.0,0.0011658271331172778,23,3393.0,0.15034867171971658,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,113,19242.0
360.0,116,19804.0,153.51937984496124,0.983697686938194,29,5815.0,0.0619475649324635,32,4711.0,0.028753443986745356,30,5778.0,0.030174911351302597,25,3520.0,0.10483154829631548,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,116,19824.0
365.0,118,20390.0,156.84615384615384,0.9404911978283562,29,5960.0,0.031542106639300856,32,4871.0,0.06523821113835121,30,5928.0,0.0395129468682663,27,3651.0,0.06580107466348743,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,118,20410.0
370.0,120,20985.0,160.1908396946565,0.8128519431723081,29,6105.0,0.0,33,5033.0,0.09898963466149595,31,6081.0,0.059671130560545405,27,3786.0,0.0013948316365019315,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,120,21005.0
375.0,124,21596.0,163.6060606060606,0.4347561283230583,30,6250.0,0.0,34,5200.0,0.06034816189270885,31,6236.0,0.012014919513664214,29,3930.0,0.012909454844991283,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,124,21616.0
380.0,126,22219.0,165.8134328358209,0.578564138257592,29,6395.0,0.02783371258401466,37,5378.0,0.044805035570101924,31,6391.0,0.02968553123124325,29,4075.0,0.012547573609528502,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,126,22239.0
385.0,128,22854.0,169.2888888888889,0.5109260381965854,30,6542.0,7.823901103641602e-06,37,5563.0,0.0,31,6546.0,0.057708049328680754,30,4223.0,0.03618094068406512,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,128,22874.0
390.0,130,23499.0,174.06666666666666,0.5130063306323558,30,6692.0,0.03132141106322047,37,5748.0,0.0,31,6701.0,0.0,32,4378.0,0.07972631710660812,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,130,23519.0
395.0,130,24149.0,174.9927536231884,0.7111557861423803,30,6842.0,0.0,37,5933.0,0.049756780547157466,31,6856.0,0.030259401905961613,32,4538.0,0.10550724443402834,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,130,24169.0
400.0,131,24802.0,178.431654676259,0.6413354648531508,30,6992.0,0.0,37,6118.0,0.04971356472334257,31,7011.0,0.06776047186691299,33,4701.0,0.05386238626262563,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,131,24822.0
405.0,132,25461.0,179.30281690140845,0.7399582492289758,30,7142.0,0.0,37,6303.0,0.0876598864671922,32,7170.0,0.05554482320302048,33,4866.0,0.0,0,0.0,1.0,0,0.0,0.6576287302408189,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,132,25481.0
410.0,132,26121.0,182.66433566433565,0.7861390637207862,30,7292.0,0.0,37,6488.0,0.04688846630509506,32,7330.0,0.050957581793883606,33,5031.0,0.0,0,0.0,1.0,0,0.0,0.9126621453185355,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,132,26141.0
415.0,134,26791.0,187.34965034965035,0.7255395074415864,30,7442.0,0.061005127686432445,39,6683.0,0.047065608357275995,32,7490.0,0.03014986189514119,33,5196.0,0.007573839992661901,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7261829568944914,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,134,26811.0
420.0,134,27461.0,190.70138888888889,0.6612293083616001,30,7592.0,0.06104469267014127,39,6878.0,0.02189186904256429,32,7650.0,0.035668664327431286,33,5361.0,0.001742647257281515,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,3.0,0.9874089017001609,0,0.0,0.9097979878837439,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,134,27484.0
425.0,138,28142.0,195.43055555555554,0.5221250542048103,30,7742.0,0.059655842864372276,41,7078.0,9.068454970462437e-07,32,7810.0,0.0,34,5530.0,0.05146391618165423,0,0.0,0.41501772694519806,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,137,28160.0
430.0,136,28820.0,198.75862068965517,0.6063121156982405,30,7892.0,0.030301354545046417,40,7278.0,0.0008011541067996725,32,7970.0,0.0,34,5702.0,0.06022873249586596,0,0.0,0.992652757610081,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,136,28842.0
435.0,139,29506.0,200.72108843537416,0.6859383025553882,30,8042.0,0.08492906597358532,42,7482.0,0.022882996691951183,32,8130.0,0.0,35,5874.0,0.050195871783019694,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,139,29528.0
440.0,140,30202.0,204.06756756756758,0.6599391739110578,30,8192.0,0.0,42,7688.0,0.04591245092119161,32,8290.0,0.030103936360645085,36,6054.0,0.02643709073992432,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,140,30224.0
445.0,140,30902.0,208.7972972972973,0.5851939418868418,30,8342.0,0.0,42,7898.0,0.07556489061579201,32,8450.0,0.0,36,6232.0,0.06721192829658883,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,140,30922.0
450.0,142,31609.0,210.72666666666666,0.6192161634040954,30,8492.0,0.0,43,8113.0,0.07173095561323381,32,8610.0,0.0,37,6414.0,0.07623627509606982,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,142,31629.0
455.0,144,32325.0,211.27450980392157,0.6326408701188465,30,8642.0,0.0,44,8331.0,0.017397747169502015,32,8770.0,0.0566104331928068,38,6602.0,0.07728128167846957,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,144,32345.0
460.0,145,33050.0,216.01307189542484,0.48472627483442976,30,8792.0,0.0,45,8556.0,0.0,32,8930.0,0.08019233697735642,38,6792.0,0.04940935568647031,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,145,33070.0
465.0,147,33784.0,217.96129032258065,0.5217498970590294,30,8942.0,0.0,45,8781.0,0.011952049667639521,32,9090.0,0.08193008912312955,40,6991.0,0.021738191905000946,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,147,33804.0
470.0,149,34525.0,221.31410256410257,0.5474532262471562,30,9092.0,0.0,45,9006.0,0.020360177819294455,32,9250.0,0.05640794104087516,42,7197.0,0.0015110458202820427,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,149,34545.0
475.0,150,35271.0,227.55483870967743,0.33908879453521285,30,9242.0,0.0,46,9232.0,5.897453080055952e-05,32,9410.0,0.0,42,7409.0,0.033699735246791464,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6181401039246109,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,150,35293.0
480.0,151,36024.0,232.41290322580645,0.2860290204858879,30,9392.0,0.0,46,9462.0,0.02074882606094303,32,9570.0,0.011503494852698803,43,7622.0,0.020766928334053854,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9977637300748535,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,151,36046.0
485.0,152,36781.0,237.29677419354837,0.20702844726572625,30,9542.0,0.0,46,9692.0,0.03509278836917598,33,9732.0,5.124446537912619e-06,43,7837.0,0.016567634023268687,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,152,36803.0
490.0,152,37541.0,240.64743589743588,0.22593872200049162,30,9692.0,0.0,46,9922.0,0.039034541203716515,33,9897.0,0.005179322201208441,43,8052.0,0.012783174210807711,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,152,37563.0
495.0,153,38302.0,243.96178343949043,0.24141453498108673,30,9842.0,0.0,46,10152.0,0.0012481330340438361,34,10063.0,0.02806930931112766,43,8267.0,0.03959183378461174,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,153,38324.0
500.0,153,39067.0,248.8343949044586,0.22568580055597118,30,9992.0,0.0,46,10382.0,0.016654804071612066,34,10233.0,0.0,43,8482.0,0.03830204165809144,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,153,39089.0
505.0,156,39839.0,252.14556962025316,0.1576931632347677,30,10142.0,0.03225806451612903,47,10613.0,3.458938141075864e-05,34,10403.0,0.0,45,8703.0,0.019897436490151233,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,156,39861.0
510.0,156,40619.0,253.86875,0.2767987830614001,30,10292.0,0.06271575898226302,47,10848.0,0.0,34,10573.0,0.0,45,8928.0,0.021522443015641844,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,156,40641.0
515.0,157,41399.0,253.98159509202455,0.39844783842133125,30,10442.0,0.050988299010205726,47,11083.0,0.019458682160432398,34,10743.0,0.026716676617439716,46,9153.0,0.006147004142032799,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,157,41421.0
520.0,158,42183.0,255.65454545454546,0.4809618777256033,30,10592.0,0.044112197631149805,47,11318.0,0.038164210784867515,34,10913.0,0.028994138884479697,47,9382.0,0.019979349618113967,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,158,42205.0
525.0,159,42974.0,258.87951807228916,0.451261917537554,30,10742.0,0.0004176026070428855,48,11554.0,0.012351713264394161,34,11083.0,0.023243938881807886,47,9617.0,0.03795328202955046,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,159,42996.0
530.0,160,43774.0,260.5595238095238,0.5156689418347182,31,10897.0,0.0,48,11794.0,0.018818372999538483,34,11253.0,0.03038958464422822,47,9852.0,0.05013329204746658,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,160,43796.0
535.0,161,44575.0,265.32738095238096,0.482321946183445,31,11052.0,0.03118924196588133,48,12034.0,0.0586326444115639,35,11424.0,0.02236957631000412,47,10087.0,0.019722827813760554,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,161,44597.0
540.0,161,45380.0,268.5207100591716,0.39959236619234445,31,11207.0,0.028517606978070386,48,12274.0,0.049564697434165174,35,11599.0,0.025668267958914123,47,10322.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,161,45402.0
545.0,163,46188.0,268.5348837209302,0.5928448779022866,31,11362.0,0.02912276853756486,50,12517.0,0.07810433285154726,35,11774.0,0.026309870719378223,47,10557.0,0.019153458652626354,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,163,46210.0
550.0,166,47012.0,271.7456647398844,0.45937108769387885,31,11517.0,0.016444223282797425,52,12771.0,0.03344669677676235,36,11954.0,0.02419998430118208,47,10792.0,0.04451089445472886,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,166,47034.0
555.0,167,47843.0,273.3885714285714,0.4906647115077481,31,11672.0,0.029127680836331184,52,13031.0,0.04345214681365088,36,12134.0,0.0,48,11028.0,0.03019989720656928,0,0.0,0.30068771832834645,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,167,47865.0
560.0,168,48679.0,276.58522727272725,0.4960504692623623,31,11827.0,0.030696406680635693,52,13291.0,0.05063232563289082,36,12314.0,0.0,49,11269.0,0.016336769429104236,0,0.0,0.9819591931123611,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,168,48701.0
565.0,169,49523.0,279.7909604519774,0.41114208313748535,31,11982.0,0.0,52,13551.0,0.05702642769900675,36,12494.0,0.0,50,11518.0,0.015145202206992225,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,169,49545.0
570.0,172,50377.0,283.0168539325843,0.36256012380144287,31,12137.0,0.028802671195514936,54,13818.0,0.04976106203812816,36,12674.0,0.0,51,11770.0,0.0166012830390986,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,172,50399.0
575.0,173,51238.0,284.65555555555557,0.34041724723024114,31,12292.0,0.029248315262796854,54,14088.0,0.016825917643497085,36,12854.0,0.02702702702702703,52,12026.0,0.014225164519823566,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,173,51260.0
580.0,174,52108.0,289.4888888888889,0.35710450898113644,31,12447.0,0.0,54,14358.0,0.03454606329104572,36,13034.0,0.02529680772103612,53,12291.0,0.024841816125054265,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,174,52130.0
585.0,176,52985.0,291.1263736263736,0.3883117242167608,31,12602.0,0.0,54,14628.0,0.04609427684933437,36,13214.0,0.026501887007678655,55,12563.0,0.027646127775793124,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,176,53007.0
590.0,176,53865.0,294.344262295082,0.4190973808960663,31,12757.0,0.0050644035490947075,54,14898.0,0.03227770554457626,36,13394.0,0.0,55,12838.0,0.046234940146005675,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,176,53887.0
595.0,177,54747.0,295.92972972972973,0.48033162796496226,31,12912.0,0.05696814051228346,54,15168.0,0.025202152462796706,36,13574.0,0.025311931787672964,56,13115.0,0.03260722394830412,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,177,54769.0
600.0,178,55637.0,299.1236559139785,0.5093381863902425,32,13072.0,0.07775279162242114,54,15438.0,0.01658052890800523,36,13754.0,0.0,56,13395.0,0.032163286808720846,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,178,55659.0
605.0,178,56527.0,302.2834224598931,0.5267330236950938,32,13232.0,0.0499423718398036,54,15708.0,0.01710391660028794,36,13934.0,0.026968142881672836,56,13675.0,0.01623072851936726,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,178,56549.0
610.0,179,57422.0,307.06951871657753,0.5269173210668621,32,13392.0,0.05596205225676967,54,15978.0,0.016409399371666335,36,14114.0,0.024475104625535794,57,13960.0,0.01582564490127854,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,179,57444.0
615.0,179,58317.0,316.9402173913044,0.21069927328014545,32,13552.0,0.029204873401916683,54,16248.0,0.0,36,14294.0,0.0,57,14245.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,179,58339.0
620.0,179,59212.0,321.80434782608694,0.3201669183745928,32,13712.0,0.0,54,16518.0,0.0,36,14474.0,0.0,57,14530.0,0.015432744612113379,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9666891665296307,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,179,59234.0
625.0,179,60107.0,328.4535519125683,0.2025252593540691,32,13872.0,0.02925753592759028,54,16788.0,0.0,36,14654.0,0.0257150897611489,57,14815.0,0.00044444310917735437,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9616815227002685,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,179,60129.0
630.0,180,61006.0,333.3661202185792,0.17473875062249203,32,14032.0,0.04707603210426154,54,17058.0,0.0,36,14834.0,0.0,58,15104.0,0.016317722036212415,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,180,61028.0
635.0,180,61906.0,332.8279569892473,0.31319751289084485,32,14192.0,0.04008818639825525,54,17328.0,0.0,36,15014.0,0.026123762851783992,58,15394.0,0.031667311917130826,0,0.0,0.29736692079623495,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,180,61928.0
640.0,180,62806.0,335.86096256684493,0.4606136098615874,32,14352.0,0.0580145314534232,54,17598.0,0.0,36,15194.0,0.025535722668387613,58,15684.0,0.016683380864979228,0,0.0,0.9512117071747853,0,0.0,1.0,0,0.0,0.8437802412787163,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,180,62828.0
645.0,180,63706.0,338.86170212765956,0.4372356059939085,32,14512.0,0.0,54,17868.0,0.0165892501658925,36,15374.0,0.02525645122293023,58,15974.0,0.031168883719431013,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8910335943490293,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,180,63728.0
650.0,180,64606.0,343.6489361702128,0.5009485877962737,32,14672.0,0.0,54,18138.0,0.03558135375351576,36,15554.0,0.07361427823777653,58,16264.0,0.016862779897510293,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9328531638162797,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,180,64628.0
655.0,181,65511.0,344.79473684210524,0.49221754746939467,32,14832.0,0.02848276205957631,55,18413.0,0.010964319300840429,36,15734.0,0.052238993100538055,58,16554.0,0.03250152916734291,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.30684823866934,0,0.0,1.0,181,65533.0
660.0,182,66417.0,345.921875,0.46201220755905953,32,14992.0,0.003757707813604401,55,18688.0,0.029663057571459917,37,15915.0,0.02509606625262284,58,16844.0,0.014097205719676873,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9720611958825693,0,0.0,1.0,182,66439.0
665.0,183,67328.0,352.5026178010471,0.33137648901029454,32,15152.0,0.026516309181467565,55,18963.0,0.017932335398024083,37,16100.0,3.587972335300043e-07,59,17135.0,0.015481397498654324,0,0.0,0.5450422594797012,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,183,67350.0
670.0,186,68253.0,357.3455497382199,0.2945199295488122,32,15312.0,0.029868005777995664,58,19248.0,0.0160664049257987,37,16285.0,0.0,59,17430.0,0.011967154479260604,0,0.0,0.9242151577141272,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7265982971432755,0,0.0,1.0,186,68275.0
675.0,187,69183.0,362.21465968586386,0.17147634507851714,32,15472.0,0.0009211446287006541,58,19538.0,0.00930164933281547,38,16470.0,0.0,59,17725.0,0.01658540336995223,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,187,69205.0
680.0,189,70122.0,365.21875,0.1836699213249905,33,15636.0,0.028282913106157156,59,19832.0,1.3771191430704202e-07,38,16656.0,0.02547451913234991,59,18020.0,0.01081051052480418,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,189,70144.0
685.0,189,71067.0,366.32474226804123,0.3318215105572106,33,15801.0,0.05511768806151041,59,20127.0,0.029628657691279845,38,16846.0,0.024304060692578407,59,18315.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,189,71089.0
690.0,189,72012.0,369.2923076923077,0.28807741303725526,33,15966.0,0.010735005786353806,59,20422.0,0.020347836647877076,38,17036.0,0.025280521103780998,59,18610.0,0.015492735038066455,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,189,72034.0
695.0,190,72961.0,372.25,0.35480201558971086,33,16131.0,0.0,60,20721.0,0.030810048458883778,38,17226.0,0.01952381314491034,59,18905.0,0.01564101393572237,0,0.0,0.6060805360026783,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,190,72983.0
700.0,190,73911.0,377.0969387755102,0.32250495641055626,33,16296.0,0.0032272632733687315,60,21021.0,0.015459927901161128,38,17416.0,0.0,59,19200.0,0.013842138418006496,0,0.0,0.937304836304325,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,190,73933.0
705.0,190,74861.0,381.9438775510204,0.3036402127507927,33,16461.0,0.05657927774758712,60,21321.0,0.021105638610501052,38,17606.0,0.0,59,19495.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,190,74883.0
710.0,192,75816.0,386.81632653061223,0.27148631743001017,34,16629.0,0.05309320548619824,61,21623.0,3.194217386301636e-06,38,17796.0,0.024665467595674288,59,19790.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,192,75838.0
715.0,192,76776.0,389.7258883248731,0.3280062817528974,34,16799.0,0.05300903164577623,61,21928.0,0.01595667803037358,38,17986.0,0.02449027556600538,59,20085.0,0.01542337106248779,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,192,76798.0
720.0,192,77736.0,392.6060606060606,0.3359444869120661,34,16969.0,0.028117209230870514,61,22233.0,0.015155076433703996,38,18176.0,0.0,59,20380.0,0.038438947301176384,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,192,77758.0
